,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1778,9222,570054266267811840,positive,0.6727,,,US Airways,,Lucas_Henderson,,0,"no worries, your flight attendant took care of it.",,2015-02-23 18:55:02 -0800,"Knoxville, TN",Quito
1779,9240,570037369841135616,positive,0.3709,,0.0,US Airways,,kiasuchick,,0,Can you bring guinea pigs in small pet carrier onboard your flights?,,2015-02-23 17:47:54 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
1780,9244,570030590466121728,positive,1.0,,,US Airways,,golfowens,,0,good work by flight 1798 crew.   recognition even in coach.  Too many  Late Flightly.  What's up with this?,"[35.22177192, -80.92309308]",2015-02-23 17:20:58 -0800,"Charleston, SC and the Earth",
1781,9269,570015223408668672,positive,0.3449,,0.0,US Airways,,maria_sangria,,0,Thanks! Sent you DM re: baggage issues.,,2015-02-23 16:19:54 -0800,,Mountain Time (US & Canada)
1782,9286,570005034340974592,positive,0.6612,,0.0,US Airways,,TessHackworthy,,0,customer service at its best! Rachel S.  took great care of us at the PHX airport.,,2015-02-23 15:39:25 -0800,,Central Time (US & Canada)
1783,9305,569992362728005632,positive,1.0,,,US Airways,,GEInteriors,,0,Great management of  twitter account. Thank you.,,2015-02-23 14:49:03 -0800,"Philadelphia, PA USA",Central Time (US & Canada)
1784,9314,569987511830904832,positive,1.0,,,US Airways,,Taryn_Sunstrom,,0,IT HAS BEEN FOUND THANK YOU,,2015-02-23 14:29:47 -0800,The Shire,Atlantic Time (Canada)
1785,9325,569984789798899712,positive,1.0,,,US Airways,,FahadHassan,,0,THANK YOU for resolving the issue. On direct flight to sfo from,,2015-02-23 14:18:58 -0800,Washington D.C.,Eastern Time (US & Canada)
1786,9327,569984178764308480,positive,0.6814,,,US Airways,,Danye33,,0,ok thanks,,2015-02-23 14:16:32 -0800,,Eastern Time (US & Canada)
1787,9333,569980923179094016,positive,0.6283,,,US Airways,,joyadventuremom,,0,I'll check it out when I get to the airport. Thanks.,,2015-02-23 14:03:36 -0800,,
1788,9336,569978187465166848,positive,1.0,,,US Airways,,DanKolbet,,0,"thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.",,2015-02-23 13:52:44 -0800,"Spokane, Washington",Pacific Time (US & Canada)
1789,9340,569975515974656000,positive,1.0,,,US Airways,,laxer1215,,0,4 great flights with no delays! Thank you!,,2015-02-23 13:42:07 -0800,,
1790,9353,569970659297792000,positive,0.6354,,,US Airways,,Jabis4,,0,look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...,,2015-02-23 13:22:49 -0800,VT,Eastern Time (US & Canada)
1791,9362,569969386062266368,positive,0.3503,,0.0,US Airways,,KateDeLeal,,0,owes Tammy from the Winston-Salem call center for keeping me as a customer!,,2015-02-23 13:17:45 -0800,,
1792,9377,569963395652280320,positive,0.6889,,,US Airways,,farrellbone,,0,I made it! Thanks for the help!,,2015-02-23 12:53:57 -0800,,
1793,9378,569962709057298432,positive,0.6989,,0.0,US Airways,,ShawnHFoster,,0,- Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed,,2015-02-23 12:51:13 -0800,,Central Time (US & Canada)
1794,9394,569956147433574401,positive,0.6774,,0.0,US Airways,,redcat255,,0,shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),,2015-02-23 12:25:09 -0800,,Eastern Time (US & Canada)
1795,9395,569952376473300992,positive,1.0,,,US Airways,,EmmaJLogue,,0,made it! Just! Huge relief - thanks for your help!,,2015-02-23 12:10:10 -0800,,Eastern Time (US & Canada)
1796,9399,569950482665308160,positive,1.0,,,US Airways,,EmmaJLogue,,0,"- thanks, I hope so. Maybe you can put in a good word for me? ;-)",,2015-02-23 12:02:38 -0800,,Eastern Time (US & Canada)
1797,9453,569930199036497920,positive,1.0,,,US Airways,,Blasterjaxx,,9,Wow unbelievable how you treat your customers at Puerto Rico airport! 👍,,2015-02-23 10:42:02 -0800,TotalWorldJaxxination,
1798,9461,569923242015764480,positive,1.0,,,US Airways,,electromail,,0,They were breathing very heavily. but were super helpful. Thank you.,,2015-02-23 10:14:24 -0800,Watching @Interpol somewhere,Amsterdam
1799,9463,569922365322338304,positive,0.6513,,0.0,US Airways,,lulainlife,,0,"okay, great. Thank you!",,2015-02-23 10:10:55 -0800,"Washington, DC",Eastern Time (US & Canada)
1800,9472,569918035097731072,positive,1.0,,,US Airways,,FitzFrancis,,0,it was customer service like I have never seen before!  Kudos to your organization.,,2015-02-23 09:53:42 -0800,,
1801,9490,569909058250997760,positive,1.0,,,US Airways,,The_BlueAnchor,,0,we called and were able to get rescheduled. Thank you for the quick responses today!!,,2015-02-23 09:18:02 -0800,"Dallas, TX",Central Time (US & Canada)
1802,9500,569904589010575360,positive,0.7059,,0.0,US Airways,,steve_muns,,0,over the phone. I called the 6170 number and she picked up almost immediately.,,2015-02-23 09:00:16 -0800,"Washington, DC",Eastern Time (US & Canada)
1803,9502,569903376583913472,positive,0.6882,,,US Airways,,The_BlueAnchor,,0,603 & 2705 DFW to PSP thank you!,,2015-02-23 08:55:27 -0800,"Dallas, TX",Central Time (US & Canada)
1804,9503,569902284710084608,positive,0.6392,,,US Airways,,ChrisClark09,,0,1899. Thanks,,2015-02-23 08:51:07 -0800,Mentor/Columbus,Eastern Time (US & Canada)
1805,9512,569897573294743552,positive,1.0,,,US Airways,,steve_muns,,0,FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!,,2015-02-23 08:32:24 -0800,"Washington, DC",Eastern Time (US & Canada)
1806,9524,569892553690124288,positive,1.0,,,US Airways,,AraeB,,0,DOMINICK L. at La Guardia airport NYC gives the absolute best customer service! Thanku! Checking in made easy!,,2015-02-23 08:12:27 -0800,east coast,
1807,9559,569878117583622145,positive,1.0,,,US Airways,,miscgal,,0,Thanks for the information!,,2015-02-23 07:15:05 -0800,,Tehran
1808,9561,569874973021622272,positive,1.0,,,US Airways,,FitzFrancis,,0,couldn't be more thankful to your  and  crews on the ground and in the air today for help with a sick kid and a lost bag!,,2015-02-23 07:02:35 -0800,,
1809,9578,569869163029762048,positive,1.0,,,US Airways,,jcsolomons,,0,Thank you.,,2015-02-23 06:39:30 -0800,"Boston, MA",Quito
1810,9587,569862572540878848,positive,1.0,,,US Airways,,JOHN_TURNER_JR,,0,Your CLT baggage crew deserves a  I had to run to make my connection. And my bags still made it!,,2015-02-23 06:13:19 -0800,"Mobile, Alabama, US",Central Time (US & Canada)
1811,9588,569861759240171522,positive,1.0,,,US Airways,,jsilver76,,0,Thanks!,,2015-02-23 06:10:05 -0800,,Eastern Time (US & Canada)
1812,9594,569850182784966656,positive,1.0,,,US Airways,,TeaMontgomery,,0,is alright with me. Please give Scott F at BDL a bonus for excellent customer service,,2015-02-23 05:24:05 -0800,Nube de la Reign,Eastern Time (US & Canada)
1813,9606,569837569392967680,positive,1.0,,,US Airways,,hegshmeg,,0,“  O” thank you for that elaborate response,,2015-02-23 04:33:58 -0800,los angeles ca,Pacific Time (US & Canada)
1814,9625,569777311475765248,positive,1.0,,,US Airways,,Logunov_Daniil,,0,YOU ARE THE BEST!!! YOU ARE AMAZING!!! FOLLOW ME PLEASE;)🙏🙏🙏,,2015-02-23 00:34:31 -0800,"Russia, Россия",Abu Dhabi
1815,9629,569771711408644096,positive,1.0,,,US Airways,,jakenemmasmom,,0,on a happy note our 719 crew is wonderful. Can't say enough great things about our pilot. He's doing all he can for us.,,2015-02-23 00:12:16 -0800,,
1816,9658,569752107730890752,positive,0.6849,,,US Airways,,DavidHall1981,,0,"he's fine, he really likes picking his own seat....",,2015-02-22 22:54:22 -0800,"Adelaide, South Australia",Adelaide
1817,9670,569729663351832576,positive,1.0,,,US Airways,,abrykwall,,0,Thank you. I'll do that next time!,,2015-02-22 21:25:11 -0800,RDU,Eastern Time (US & Canada)
1818,9679,569721779645767680,positive,1.0,,,US Airways,,sebastian_mcfox,,0,looks like our bag has been rescued. Thanks!,,2015-02-22 20:53:51 -0800,,
1819,9714,569700068476866560,positive,1.0,,,US Airways,,LarrySandeen,,0,Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home & back to work.,"[0.0, 0.0]",2015-02-22 19:27:35 -0800,Southeastern Pennsylvania USA,
1820,9721,569698150757244928,positive,0.6859999999999999,,0.0,US Airways,,LarrySandeen,,0,"- Janet & my DEN-PHL  flight Cancelled Flightled Saturday, USAIR rescheduled automatically & notified us by email at no additional cost.",,2015-02-22 19:19:58 -0800,Southeastern Pennsylvania USA,
1821,9755,569682149277900800,positive,1.0,,,US Airways,,maxtheminidoxie,,0,the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck. 😊,,2015-02-22 18:16:23 -0800,Boston,
1822,9758,569679976053805056,positive,1.0,,,US Airways,,JonTechie,,0,"major issues getting out of Boston, but your crew has been exceptional. Let's see how things roll out in Philly.",,2015-02-22 18:07:45 -0800,USA,Mountain Time (US & Canada)
1823,9763,569677827068579840,positive,1.0,,,US Airways,,johntrack,,0,thanks to the whole team for an on-time flight despite inclement weather,,2015-02-22 17:59:12 -0800,,Eastern Time (US & Canada)
1824,9772,569672202037170177,positive,1.0,,,US Airways,,Marcusluft,,0,"great, thank you!",,2015-02-22 17:36:51 -0800,"Thunder Bay, ON, Canada",Eastern Time (US & Canada)
1825,9775,569671624921915392,positive,1.0,,,US Airways,,sleenieto,,0,it's not often that an airline is so easy to work with. I needed to change my flight time and the attendants at MKE made my day!,,2015-02-22 17:34:34 -0800,Tampa,Eastern Time (US & Canada)
1826,9795,569662906842750976,positive,1.0,,,US Airways,,RockHardGurl,,0,Another great flight  Thanks for showing my dad wonderful customer service.,,2015-02-22 16:59:55 -0800,,
1827,9801,569659646916440065,positive,1.0,,,US Airways,,BillyNealis,,0,"Thank you for a couple of easy, hassle free flights today, professional and friendly staff made everything easy!",,2015-02-22 16:46:58 -0800,,Quito
1828,9861,569634364780351488,positive,1.0,,,US Airways,,nanceebing,,0,please keep Emily at you gso airport ticketing on staff she is amazing,,2015-02-22 15:06:30 -0800,south beach/ LA / NC,Eastern Time (US & Canada)
1829,9889,569625053916061696,positive,1.0,,,US Airways,,sleenieto,,1,provided the best service for me today! Thank you so much :),,2015-02-22 14:29:30 -0800,Tampa,Eastern Time (US & Canada)
1830,9925,569612804350717953,positive,1.0,,,US Airways,,dctimes2,,0,"despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!",,2015-02-22 13:40:50 -0800,,Eastern Time (US & Canada)
1831,9943,569605258621661184,positive,1.0,,,US Airways,,kneedoc69,,0,Ann Marie at LGA is the best ticket agent ever!,,2015-02-22 13:10:51 -0800,"Mount Airy, NC",Atlantic Time (Canada)
1832,9997,569584719089836032,positive,1.0,,,US Airways,,mc3h2,,0,new F/As from DFW to CLT this morning did a great job. Well Done!,,2015-02-22 11:49:14 -0800,The 27th State ,Eastern Time (US & Canada)
1833,10015,569572184768835585,positive,1.0,,,US Airways,,andy_esworthy,,0,"Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!",,2015-02-22 10:59:25 -0800,Philly to NY/NJ,Eastern Time (US & Canada)
1834,10080,569544271017037824,positive,1.0,,,US Airways,,asakellym,,0,Thanks to the friendly US Airways staff that helped me get booked on various flights to get home today.  Almost there!,,2015-02-22 09:08:30 -0800,"Romansville, PA",Atlantic Time (Canada)
1835,10099,569537485761433600,positive,1.0,,,US Airways,,clarkhook,,0,"I finally spoke to a person. Despite the mind boggling wait time, the rep was very pleasant and very helpful. Kudos to her.",,2015-02-22 08:41:32 -0800,"Franklin, TN",Eastern Time (US & Canada)
1836,10129,569527205291802624,positive,1.0,,,US Airways,,BRizzyberg27,,0,Mellani B. and whole team in Columbia SC are absolute superstars. Incredibly helpful.,,2015-02-22 08:00:41 -0800,"75 Drayton Park, London, UK",Quito
1837,10131,569526164575924225,positive,0.7149,,0.0,US Airways,,RobinCBNNews,,0,"please thank Mellie at CAE, Tammy in baggage claim at CLT 4  customer service 2day, BUT I have a complaint.",,2015-02-22 07:56:33 -0800,,
1838,10141,569524497377861632,positive,1.0,,,US Airways,,LividFiction,,0,On re-accommodation number Lisa (Liza?) in Raleigh was very helpful,,2015-02-22 07:49:56 -0800,"Thicktown, Thickania",Eastern Time (US & Canada)
1839,10161,569513151517073408,positive,0.6655,,0.0,US Airways,,JessicaRyckman,,0,"worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck, but she was great.",,2015-02-22 07:04:51 -0800,"Washington, D.C.",Eastern Time (US & Canada)
1840,10194,569495604944089088,positive,0.6556,,,US Airways,,mayic1963,,0,Good morning.,,2015-02-22 05:55:07 -0800,,
1841,10204,569491590105980929,positive,1.0,,,US Airways,,TRGTALP,,0,Many thanks for your reply!,,2015-02-22 05:39:10 -0800,"Leeds, West Yorkshire",London
1842,10221,569484387055734784,positive,1.0,,,US Airways,,ibeejd,,0,"job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency & vacation saved!!!",,2015-02-22 05:10:33 -0800,,America/New_York
1843,10283,569394015055040512,positive,1.0,,,US Airways,,AdamGiamba,,0,thanks!,,2015-02-21 23:11:26 -0800,"Bronx, NY",Eastern Time (US & Canada)
1844,10329,569368352868556800,positive,1.0,,,US Airways,,Hayden_Ehlich,,0,ok thank you! Very helpful! This is why you're my favorite airline!,,2015-02-21 21:29:28 -0800,Blue Ridge High School,Atlantic Time (Canada)
1845,10390,569337274707660800,positive,0.6701,,0.0,US Airways,,Rachel_Helena16,,0,Thanks guys! Got hold of someone. Really awesome service I appreciate it :),,2015-02-21 19:25:58 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
1846,10395,569333934670139392,positive,1.0,,,US Airways,,asset25,,0,First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!,,2015-02-21 19:12:42 -0800,,
1847,10397,569332237138841600,positive,0.3502,,0.0,US Airways,,MattClement,,0,Oh well. I'll get to Cancun eventually.,,2015-02-21 19:05:57 -0800,"Troy, NY",Eastern Time (US & Canada)
1848,10405,569328854948573187,positive,0.6925,,0.0,US Airways,,zfelice,,0,"Eyyyy! Cancelled Flightlations, Flight Booking Problemss, reFlight Booking Problemss, but y'all got me on the same flight out tonight (not tomorrow) & the FC upgrade. Thx!",,2015-02-21 18:52:31 -0800,"This Ain't Chicago, Tennessee",Central Time (US & Canada)
1849,10428,569314643627413504,positive,0.7033,,,US Airways,,CURVESandCHAOS,,0,thank you!!!,,2015-02-21 17:56:03 -0800,Los Angeles ,Pacific Time (US & Canada)
1850,10441,569303779822190593,positive,0.3421,,0.0,US Airways,,bartha75,,0,"I wasnt  flying your airline tonight, however a friend was and I was present for her help. I flying United and they could learn.",,2015-02-21 17:12:52 -0800,san diego,
1851,10446,569295822006960128,positive,0.6529,,0.0,US Airways,,jshieber,,0,the plane crew has been as professional and courteous as the gate agents were flustered.,,2015-02-21 16:41:15 -0800,New York ,Beijing
1852,10449,569290509883187202,positive,0.6627,,0.0,US Airways,,bartha75,,0,"your ticket agents at gate 4 in Providence airport rocked tonight, especially Kristy, sorry if that is not the correct spelling.","[0.0, 0.0]",2015-02-21 16:20:09 -0800,san diego,
1853,10450,569289836995190784,positive,0.7065,,,US Airways,,awitsportsfreak,,0,2 Kristie(sp?) from Gate4 @ PVD today. She's a  was a tremendous help in a tough situation.,"[41.72221977, -71.44574004]",2015-02-21 16:17:28 -0800,"Wisconsin, Arizona and...",Pacific Time (US & Canada)
1854,10453,569289098944507904,positive,1.0,,,US Airways,,MarciDunnagan,,0,Thank you for your help today.  I have been a loyal US airways customer and i appreciate your responding to my tweets.,,2015-02-21 16:14:32 -0800,"Boston, MA",Hawaii
1855,10455,569287724471066625,positive,1.0,,,US Airways,,Alexxx3001,,0,an already pleasant flight from London to Charlotte (US733) was made fantastic by an amazing attendant. Thank you so much Robert!,,2015-02-21 16:09:05 -0800,London,London
1856,10472,569269594386526209,positive,0.6276,,,US Airways,,PinkBird,,0,"woohoo! He still has 1 more flight but so happy to hear they're in the air, just about cried! (Must be the preggo hormones!) thx!",,2015-02-21 14:57:02 -0800,,Mountain Time (US & Canada)
1857,10477,569263732280451072,positive,1.0,,,US Airways,,MichelleFilling,,0,Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed.,,2015-02-21 14:33:44 -0800,,Eastern Time (US & Canada)
1858,10479,569263496560422912,positive,1.0,,,US Airways,,Punkasswill,,0,i hope i get the opportunity to join the team with this job opening!,,2015-02-21 14:32:48 -0800,Nwps  CA.,Alaska
1859,10484,569259449115942913,positive,1.0,,,US Airways,,OthalieGraham,,0,thank you! You have always been so good to me. I will follow up.,"[39.94624391, -75.17915216]",2015-02-21 14:16:43 -0800,,
1860,10485,569258945254191104,positive,0.6531,,,US Airways,,Le_Sport1,,0,No Problem - he was the only person in the airport who would help :),,2015-02-21 14:14:43 -0800,Rhos-on-Sea,London
1861,10487,569258544714911746,positive,0.6879,,0.0,US Airways,,PinkBird,,0,"thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed...",,2015-02-21 14:13:08 -0800,,Mountain Time (US & Canada)
1862,10488,569256468198924288,positive,0.6934,,,US Airways,,MichelleFilling,,0,Nick on flight 742 was awesome. Please reward him in some way!!! He has kept us smiling on a bad day of travel.,,2015-02-21 14:04:52 -0800,,Eastern Time (US & Canada)
1863,10491,569253430100946944,positive,0.6363,,0.0,US Airways,,MattMuskrat,,0,sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!,,2015-02-21 13:52:48 -0800,,
1864,10508,569242046621491200,positive,1.0,,,US Airways,,Tom4719,,0,big thank you to your ticketing agent Ute V at Dulles-Washington for OUTSTANDING guest service to get me rebooked,,2015-02-21 13:07:34 -0800,"West Des Moines, IA",Central Time (US & Canada)
1865,10511,569241701434449920,positive,1.0,,,US Airways,,JoVeSi,,0,I love you guys!!!,,2015-02-21 13:06:12 -0800,"Philadelphia, PA",Eastern Time (US & Canada)
1866,10524,569226857272516608,positive,0.6333,,0.0,US Airways,,MattClement,,0,Can't wait for the trip. Thanks for getting me there!,,2015-02-21 12:07:13 -0800,"Troy, NY",Eastern Time (US & Canada)
1867,10532,569220438397751299,positive,1.0,,,US Airways,,culvert,,0,your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!,,2015-02-21 11:41:42 -0800,"Miami, Fla",Eastern Time (US & Canada)
1868,10533,569220243123544065,positive,0.6778,,0.0,US Airways,,MichelleFilling,,0,thanks for getting us on ur plane. Awesome flight attendant who is making us smile after difficult travel.,,2015-02-21 11:40:56 -0800,,Eastern Time (US & Canada)
1869,10567,569176528338202624,positive,0.6888,,0.0,US Airways,,ooglek,,0,"Stars aligned. Connecting flight was delayed into CLT. Made it! Thanks, glad to know someone is listening. Time for 80° in MoBay!",,2015-02-21 08:47:13 -0800,"Falls Church, VA",Eastern Time (US & Canada)
1870,10603,569136050951622656,positive,1.0,,,US Airways,,AnnaFreifeld,,0,a big thanks to the gate agent flt5127..keeping us informed of the delay,,2015-02-21 06:06:23 -0800,,
1871,10619,569119050682339329,positive,0.6729,,,US Airways,,kaptainkoncrete,,0,ok. Thank you,,2015-02-21 04:58:50 -0800,,Central Time (US & Canada)
1872,10634,569088825420607488,positive,1.0,,,US Airways,,WTFloris,,0,"Got it, thanks!",,2015-02-21 02:58:43 -0800,Raxacoricofallapatorius,Amsterdam
1873,10643,569021593852239872,positive,1.0,,,US Airways,,_G_Stevens,,0,Just spoke with a representative. Moved my flight earlier. Thank you so much for the follow up.,,2015-02-20 22:31:34 -0800,NYC,Eastern Time (US & Canada)
1874,10649,569015346624991232,positive,1.0,,,US Airways,,AndreiNystrom,,0,hey guys just want to say I had the best flight ever! Thank you so much. I fell asleep and actually had a wet dream.,,2015-02-20 22:06:45 -0800,Russia,
1875,10664,568996855566245889,positive,0.3517,,0.0,US Airways,,SweetingR,,0,"but don't worry! They found a hotel, it's only 45min away. I got there around 11:30pm, no problem.",,2015-02-20 20:53:16 -0800,"Asheville, NC",Eastern Time (US & Canada)
1876,10685,568979232786939904,positive,1.0,,,US Airways,,iamchristine_d,,0,Kudos to Robin at  Lost/Found for reuniting me w/ my iPad. She was delightful to work with!,,2015-02-20 19:43:14 -0800,"Ptown, VA",Eastern Time (US & Canada)
1877,10691,568970274303045634,positive,0.6953,,,US Airways,,greatservicenow,,0,experience exceptional service from Cherry at,,2015-02-20 19:07:39 -0800,"Rhode Island-Concord, NC-DMV",
1878,10697,568966649728114688,positive,1.0,,,US Airways,,wearitbright,,0,me too!,,2015-02-20 18:53:14 -0800,"neenah, wi",
1879,10700,568964227366387713,positive,1.0,,,US Airways,,GREATNESSEOA,,0,you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided,,2015-02-20 18:43:37 -0800,McKinney TX,
1880,10727,568935636318552064,positive,1.0,,,US Airways,,Shroomcam,,0,yes I did thank you! They did a great job turning the flight in jan !,,2015-02-20 16:50:00 -0800,Orlando ,
1881,10729,568933672033910784,positive,1.0,,,US Airways,,RyanMelton,,0,connection made. Thanks again this week.,,2015-02-20 16:42:12 -0800,"Independence, MO",Central Time (US & Canada)
1882,10755,568904804451409920,positive,0.6237,,,US Airways,,MikeSelesky,,0,thank you,,2015-02-20 14:47:29 -0800,,
1883,10779,568882629409411072,positive,1.0,,,US Airways,,walkerwj,,0,Yes thank you. Appreciate u checking...,,2015-02-20 13:19:22 -0800,"ÜT: 38.955822,-94.728202",Central Time (US & Canada)
1884,10787,568875591308611584,positive,1.0,,,US Airways,,emikomusic,,0,"I'm enjoying my flights so far! You're doing a great job. Today's been tough, so thanks for making my flights comfortable.",,2015-02-20 12:51:24 -0800,"New York, London, Tokyo",London
1885,10796,568869609622904832,positive,1.0,,,US Airways,,liamkraz,,0,Shavon at customer service desk in Charlotte was fantastic! So helpful and smiling evn after what sounds like long day.Reward her,,2015-02-20 12:27:38 -0800,Arlington Va,Quito
1886,10805,568861899435016192,positive,1.0,,,US Airways,,SkyDiverChad,,0,- Check-in staff at PHX are awesome! Great traffic control for general boarding.,,2015-02-20 11:57:00 -0800,"Phoenix, AZ",Arizona
1887,10813,568854243097976832,positive,1.0,,,US Airways,,theeyeman3410,,0,Just talked to reservation. Must congratulation to them. Very friendly.  Good for usair. The ONLY airline we fly.,,2015-02-20 11:26:35 -0800,"iPhone: 38.851982,-77.185593",Eastern Time (US & Canada)
1888,10832,568838743030956032,positive,1.0,,,US Airways,,MikeSelesky,,0,awesome! Flight  out of philly on Tuesday. Party in row 15 if you're interested.,,2015-02-20 10:24:59 -0800,,
1889,10835,568834902365503488,positive,1.0,,,US Airways,,jamesheine1,,0,i got through and am able to switch my flight with no charge. Thank you,,2015-02-20 10:09:43 -0800,,
1890,10837,568834834040164352,positive,1.0,,,US Airways,,bobdarealtor,,0,"Welcome to North Texas US Air / American Air employees. 
Housing and Education are great opportunities in The GR8 State Of Texas",,2015-02-20 10:09:27 -0800,Dallas Fort Worth,
1891,10849,568825140898873344,positive,0.6638,,,US Airways,,franchise02,,0,"Thanks. No DC yet, I see. I will keep that link and check back. Appreciate it!",,2015-02-20 09:30:56 -0800,,Eastern Time (US & Canada)
1892,10854,568823897967034368,positive,1.0,,,US Airways,,TripHExperience,,0,"awesome! And yes,  is!",,2015-02-20 09:26:00 -0800,"Los Angeles, Ca",Pacific Time (US & Canada)
1893,10860,568818512191471616,positive,1.0,,,US Airways,,nanceebing,,0,Melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!,,2015-02-20 09:04:36 -0800,south beach/ LA / NC,Eastern Time (US & Canada)
1894,10862,568817526823456768,positive,1.0,,,US Airways,,steven_follis,,0,Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!,,2015-02-20 09:00:41 -0800,"Charlotte, NC",Eastern Time (US & Canada)
1895,10863,568815766474244096,positive,1.0,,,US Airways,,JeffSpeckAICP,,0,"Good news, we got fixed.",,2015-02-20 08:53:41 -0800,Washington DC,
1896,10869,568811771315814401,positive,1.0,,,US Airways,,sydlisterney,,0,thank you!,,2015-02-20 08:37:48 -0800,babynole'18,Quito
1897,10879,568807391484997632,positive,1.0,,,US Airways,,rzlevinson,,0,Thank you,,2015-02-20 08:20:24 -0800,,
1898,10881,568806267940048896,positive,1.0,,,US Airways,,fmrtpr1894,,0,Reservation agent on the phone did a great job.,,2015-02-20 08:15:56 -0800,"Boston,MA",
1899,10895,568794464749264896,positive,1.0,,,US Airways,,MHCone,,0,made it!!! Send Bloody Mary's to row 27!!!,,2015-02-20 07:29:02 -0800,"QueenCity, USA ",
1900,10915,568786315820470272,positive,1.0,,,US Airways,,rzlevinson,,0,thanks for helping with  Booking Problems  Flightedflight Yvonne Anthony.  You will help us get to Tel Aviv on time.,,2015-02-20 06:56:39 -0800,,
1901,10916,568785504004497408,positive,1.0,,,US Airways,,rzlevinson,,0,big thanks to Yvonne Anthony from the Chairman's desk.  Top tier customer service today.    &,,2015-02-20 06:53:26 -0800,,
1902,10931,568777504368005120,positive,1.0,,,US Airways,,NicholasBSabin,,0,I appreciate your prompt response.,,2015-02-20 06:21:39 -0800,"Wendell, NC",Eastern Time (US & Canada)
1903,10942,568773869512761345,positive,1.0,,,US Airways,,altadenadad,,0,Thks US  2/19 PHL to FLL. Overall 1st class has improved with more food now on PHL to FLL and most crews are super.,,2015-02-20 06:07:12 -0800,"Haverford, PA & Wilton Manors ",Atlantic Time (Canada)
1904,10965,568749045528842240,positive,1.0,,,US Airways,,tayyylorrrx0,,0,thank you for refunding me on my baggage ! really appreciate it,,2015-02-20 04:28:33 -0800,NJ 973 | NC 910,Eastern Time (US & Canada)
1905,10967,568748242109927424,positive,1.0,,,US Airways,,pamela_moats,,0,I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN.,,2015-02-20 04:25:22 -0800,,
1906,10976,568644931792687104,positive,0.6987,,,US Airways,,katiesherwood,,0,we will...sunday! Just a few days away,,2015-02-19 21:34:51 -0800,"New York, New York",Quito
1907,10984,568638610385158145,positive,0.3491,,0.0,US Airways,,jdbwaffles,,0,"“  We're excited to have you fly with us, JB! When will this be?” Spring Break !!!",,2015-02-19 21:09:44 -0800,,
1908,10987,568635173216133120,positive,1.0,,,US Airways,,masonkesner,,0,I will. Thank you for at least tweeting me back:) better than most. 👌,"[0.0, 0.0]",2015-02-19 20:56:04 -0800,"Arkansas, USA",Central Time (US & Canada)
1909,10990,568634185155358720,positive,1.0,,,US Airways,,jdbwaffles,,0,Exicted to be flying with y'all soon !!,,2015-02-19 20:52:09 -0800,,
1910,11025,568606066155634688,positive,1.0,,,US Airways,,mainerailbaron,,0,FA attendant on 4553 PHL to PWM tonight was fab!  An asset to your team.  From 1F. Have a great night team!,,2015-02-19 19:00:25 -0800,"Seat 3A, Always ",Eastern Time (US & Canada)
1911,11027,568605539866976256,positive,1.0,,,US Airways,,ritapitas,,0,We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!,,2015-02-19 18:58:19 -0800,"Farmington Hills, MI",Eastern Time (US & Canada)
1912,11028,568605001666449408,positive,1.0,,,US Airways,,ritapitas,,0,"Thank you,   Your fare to from DTW to DCA was much lower than  and   Thank you! You won me over!",,2015-02-19 18:56:11 -0800,"Farmington Hills, MI",Eastern Time (US & Canada)
